case_id,dispute_amount,dispute_reason,days_since_order,order_exists,invoice_exists,payment_confirmed,delivery_status,tracking_number_present,customer_communication,refund_status,customer_prior_dispute_count,outcome
CB-10334,665.71,item_not_received,24,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-10335,51423.63,not_as_described,40,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,0,won
CB-10336,23960.21,duplicate_charge,7,True,True,True,delivered_confirmed,True,no_contact,full_refund,0,lost
CB-10337,22362.98,item_not_received,27,True,False,True,delivered_confirmed,True,complained_before,partial_refund,0,won
CB-10338,1553.87,item_not_received,28,True,True,True,delivered_unconfirmed,True,complained_before,partial_refund,0,won
CB-10339,1089.45,not_as_described,23,True,True,True,delivered_confirmed,True,no_contact,partial_refund,1,won
CB-10340,68695.71,item_not_received,19,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-10341,2870.41,item_not_received,36,True,True,True,delivered_unconfirmed,False,acknowledged_receipt,no_refund,0,won
CB-10342,9619.18,not_as_described,17,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10343,9110.39,item_not_received,26,False,True,True,not_delivered,True,complained_before,no_refund,0,lost
CB-10344,111879.92,not_as_described,33,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10345,7612.16,duplicate_charge,55,True,False,True,delivered_confirmed,True,acknowledged_receipt,full_refund,0,won
CB-10346,1108.06,item_not_received,20,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-10347,1049.75,not_as_described,11,True,True,True,delivered_confirmed,True,no_contact,no_refund,3,won
CB-10348,57591.93,item_not_received,39,True,True,True,delivered_unconfirmed,True,complained_before,partial_refund,0,won
CB-10349,1293.99,item_not_received,53,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-10350,12319.08,item_not_received,18,True,True,True,not_delivered,False,complained_before,no_refund,0,lost
CB-10351,11064.51,item_not_received,26,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10352,2262.92,unauthorized_transaction,68,True,True,False,delivered_confirmed,True,complained_before,no_refund,2,won
CB-10353,10195.36,item_not_received,32,True,True,True,delivered_confirmed,True,no_contact,no_refund,1,won
CB-10354,17648.44,not_as_described,22,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,2,won
CB-10355,661.34,item_not_received,15,True,True,True,delivered_confirmed,True,complained_before,no_refund,2,won
CB-10356,26208.33,item_not_received,20,True,True,False,not_delivered,True,complained_before,no_refund,0,lost
CB-10357,13454.07,item_not_received,15,False,False,True,unknown,False,acknowledged_receipt,no_refund,2,lost
CB-10358,7581.44,item_not_received,20,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,1,won
CB-10359,14408.17,not_as_described,56,True,False,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-10360,47847.21,not_as_described,14,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,1,won
CB-10361,14962.97,item_not_received,34,True,True,True,unknown,True,no_contact,partial_refund,0,won
CB-10362,43952.84,unauthorized_transaction,28,True,True,True,unknown,False,no_contact,no_refund,0,lost
CB-10363,8246.04,item_not_received,14,True,True,True,not_delivered,True,no_contact,partial_refund,0,won
CB-10364,3025.63,item_not_received,28,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-10365,48321.68,not_as_described,20,True,True,True,not_delivered,False,complained_before,no_refund,1,lost
CB-10366,16436.68,item_not_received,51,True,True,True,unknown,True,complained_before,no_refund,0,won
CB-10367,5536.14,item_not_received,54,True,True,True,delivered_unconfirmed,True,complained_before,partial_refund,0,won
CB-10368,77631.9,unauthorized_transaction,11,True,True,True,unknown,False,complained_before,no_refund,1,lost
CB-10369,60542.76,not_as_described,57,True,True,True,delivered_confirmed,True,no_contact,no_refund,4,won
CB-10370,16601.77,item_not_received,16,True,True,True,delivered_unconfirmed,True,complained_before,partial_refund,4,won
CB-10371,7002.1,not_as_described,31,True,True,True,delivered_confirmed,False,complained_before,partial_refund,1,won
CB-10372,1635.57,not_as_described,11,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-10373,5310.23,not_as_described,21,True,True,True,delivered_unconfirmed,True,complained_before,partial_refund,2,lost
CB-10374,73192.64,unauthorized_transaction,24,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10375,129422.44,duplicate_charge,26,True,True,True,delivered_unconfirmed,True,no_contact,full_refund,1,won
CB-10376,9266.13,not_as_described,60,True,True,True,delivered_confirmed,True,complained_before,no_refund,1,won
CB-10377,2068.24,duplicate_charge,33,True,True,True,delivered_confirmed,True,no_contact,partial_refund,0,won
CB-10378,14291.54,unauthorized_transaction,43,True,True,True,unknown,False,no_contact,partial_refund,4,won
CB-10379,2243.04,unauthorized_transaction,32,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10380,733.82,not_as_described,13,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-10381,5325.26,duplicate_charge,53,True,True,True,unknown,False,no_contact,no_refund,0,won
CB-10382,8403.98,item_not_received,18,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,0,won
CB-10383,5033.36,not_as_described,24,True,True,True,delivered_confirmed,True,complained_before,no_refund,3,won
CB-10384,4235.9,not_as_described,20,True,True,True,delivered_confirmed,False,no_contact,no_refund,0,won
CB-10385,2883.59,item_not_received,26,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-10386,4419.48,item_not_received,40,True,True,True,delivered_confirmed,False,complained_before,no_refund,0,won
CB-10387,5942.19,unauthorized_transaction,20,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10388,15705.23,item_not_received,60,True,False,False,not_delivered,False,complained_before,no_refund,2,lost
CB-10389,29027.95,item_not_received,59,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-10390,12441.45,unauthorized_transaction,61,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,partial_refund,0,won
CB-10391,17756.41,duplicate_charge,40,True,True,True,delivered_confirmed,True,complained_before,no_refund,4,won
CB-10392,5616.63,unauthorized_transaction,29,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,partial_refund,0,won
CB-10393,42415.86,item_not_received,22,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10394,1842.22,unauthorized_transaction,25,True,True,True,delivered_confirmed,True,no_contact,no_refund,1,won
CB-10395,8355.01,item_not_received,16,False,False,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-10396,18334.96,item_not_received,36,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-10397,30361.82,item_not_received,25,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-10398,17982.26,item_not_received,30,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10399,1849.0,duplicate_charge,6,False,False,True,delivered_confirmed,True,no_contact,full_refund,0,lost
CB-10400,30710.34,unauthorized_transaction,17,True,True,True,unknown,False,acknowledged_receipt,no_refund,2,won
CB-10401,10305.37,unauthorized_transaction,39,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-10402,19317.09,not_as_described,62,True,True,True,not_delivered,False,no_contact,no_refund,0,won
CB-10403,58624.01,item_not_received,37,True,True,True,not_delivered,False,complained_before,partial_refund,0,lost
CB-10404,134471.21,item_not_received,35,True,True,True,not_delivered,False,no_contact,no_refund,0,won
CB-10405,2637.92,not_as_described,16,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-10406,1257.63,not_as_described,34,True,True,True,unknown,False,complained_before,partial_refund,0,won
CB-10407,1174.86,duplicate_charge,50,True,True,True,delivered_confirmed,False,no_contact,full_refund,0,lost
CB-10408,801.78,unauthorized_transaction,30,True,False,True,unknown,False,no_contact,no_refund,1,lost
CB-10409,2054.56,item_not_received,16,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-10410,19919.13,item_not_received,32,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-10411,71167.67,duplicate_charge,14,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-10412,2624.21,unauthorized_transaction,22,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10413,16523.67,unauthorized_transaction,22,True,True,True,delivered_confirmed,True,complained_before,partial_refund,2,won
CB-10414,722.61,not_as_described,9,True,False,True,delivered_confirmed,True,acknowledged_receipt,no_refund,2,won
CB-10415,20118.7,item_not_received,45,True,True,True,delivered_confirmed,True,complained_before,no_refund,1,won
CB-10416,28254.95,item_not_received,18,True,True,False,delivered_unconfirmed,True,no_contact,no_refund,1,won
CB-10417,2933.76,item_not_received,64,True,False,True,delivered_confirmed,True,complained_before,no_refund,0,lost
CB-10418,2245.33,item_not_received,18,True,True,True,not_delivered,False,acknowledged_receipt,no_refund,0,lost
CB-10419,2938.91,unauthorized_transaction,23,True,True,True,delivered_confirmed,True,no_contact,full_refund,2,won
CB-10420,5169.61,duplicate_charge,28,True,True,True,delivered_confirmed,True,complained_before,partial_refund,0,won
CB-10421,19410.78,item_not_received,16,True,True,True,delivered_confirmed,False,acknowledged_receipt,no_refund,3,won
CB-10422,2190.49,duplicate_charge,25,True,True,True,delivered_unconfirmed,True,complained_before,full_refund,0,won
CB-10423,19639.64,duplicate_charge,29,True,True,True,delivered_confirmed,False,complained_before,full_refund,0,won
CB-10424,48042.04,unauthorized_transaction,30,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,1,won
CB-10425,76480.31,duplicate_charge,15,True,True,True,delivered_confirmed,False,acknowledged_receipt,no_refund,0,won
CB-10426,14625.82,not_as_described,14,False,False,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-10427,109200.77,not_as_described,34,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-10428,17102.11,unauthorized_transaction,12,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-10429,41257.21,item_not_received,13,True,True,True,not_delivered,False,no_contact,no_refund,0,won
CB-10430,32131.08,item_not_received,43,True,True,True,not_delivered,False,acknowledged_receipt,no_refund,0,lost
CB-10431,57492.23,unauthorized_transaction,38,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10432,35362.23,item_not_received,36,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,2,won
CB-10433,1794.02,item_not_received,29,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-10434,65097.53,unauthorized_transaction,61,True,True,False,delivered_confirmed,False,acknowledged_receipt,no_refund,0,won
CB-10435,19869.29,not_as_described,19,True,True,True,delivered_confirmed,False,complained_before,partial_refund,0,won
CB-10436,13527.59,unauthorized_transaction,20,True,True,True,delivered_confirmed,False,no_contact,partial_refund,0,won
CB-10437,1196.46,not_as_described,6,True,True,True,delivered_confirmed,True,complained_before,no_refund,1,won
CB-10438,17882.89,not_as_described,57,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-10439,12177.45,item_not_received,23,True,True,True,not_delivered,True,no_contact,no_refund,0,lost
CB-10440,2861.73,duplicate_charge,30,True,True,True,delivered_unconfirmed,True,no_contact,full_refund,0,won
CB-10441,2490.69,item_not_received,37,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-10442,1499.82,duplicate_charge,59,True,True,True,delivered_confirmed,True,complained_before,full_refund,1,won
CB-10443,643.28,item_not_received,113,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,partial_refund,0,won
CB-10444,69570.96,duplicate_charge,51,True,True,False,delivered_unconfirmed,True,no_contact,no_refund,1,won
CB-10445,18248.95,item_not_received,9,True,False,True,delivered_unconfirmed,False,no_contact,no_refund,4,lost
CB-10446,6203.19,item_not_received,48,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,4,won
CB-10447,10206.95,not_as_described,36,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-10448,1112.65,unauthorized_transaction,9,True,True,True,unknown,False,complained_before,no_refund,4,won
CB-10449,15482.73,item_not_received,14,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-10450,9920.87,item_not_received,35,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-10451,24118.35,not_as_described,37,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-10452,56076.03,unauthorized_transaction,12,True,True,True,delivered_confirmed,True,complained_before,partial_refund,0,won
CB-10453,4691.42,not_as_described,24,True,True,True,unknown,False,acknowledged_receipt,no_refund,0,won
CB-10454,11227.56,item_not_received,60,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-10455,110432.68,item_not_received,11,True,True,True,not_delivered,True,no_contact,no_refund,0,lost
CB-10456,5968.96,not_as_described,53,True,True,True,delivered_confirmed,True,complained_before,no_refund,1,won
CB-10457,2503.32,item_not_received,17,True,True,True,delivered_confirmed,True,no_contact,full_refund,2,won
CB-10458,856.06,item_not_received,33,True,True,True,not_delivered,True,complained_before,no_refund,1,won
CB-10459,12317.56,not_as_described,65,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10460,104153.97,not_as_described,15,True,True,True,delivered_confirmed,True,no_contact,no_refund,2,won
CB-10461,19847.14,unauthorized_transaction,9,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,1,lost
CB-10462,2475.41,not_as_described,54,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-10463,508.68,not_as_described,10,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-10464,9376.84,item_not_received,35,True,True,True,delivered_unconfirmed,True,complained_before,partial_refund,1,won
CB-10465,5748.21,item_not_received,22,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10466,1309.87,not_as_described,53,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-10467,9735.92,item_not_received,11,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-10468,1404.79,unauthorized_transaction,13,True,True,True,delivered_confirmed,True,no_contact,no_refund,1,won
CB-10469,60171.65,item_not_received,7,True,False,True,unknown,False,complained_before,no_refund,4,lost
CB-10470,3473.74,item_not_received,19,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
